instruction,response,text
Ginn den Datum vun der Partie tëscht Bayern München a Borussia Dortmund an der däitscher Football Coupe.,Den 28. Abrëll 2015.,"The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Ginn den Datum vun der Partie tëscht Bayern München a Borussia Dortmund an der däitscher Football Coupe.

###Response: Den 28. Abrëll 2015."
Wat ass den Ufank vun der Partie tëscht Bayern München a Borussia Dortmund?,Um 20.30 Auer den Owend.,"The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wat ass den Ufank vun der Partie tëscht Bayern München a Borussia Dortmund?

###Response: Um 20.30 Auer den Owend."
Wéi ass d'Saison vum BVB verlaf an de leschte Jore?,"D'Saison vum BVB ass net optimal verlaf an de leschte Jore, mä si hunn de Bayern d'Liewen schwéier gemaach.","The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wéi ass d'Saison vum BVB verlaf an de leschte Jore?

###Response: D'Saison vum BVB ass net optimal verlaf an de leschte Jore, mä si hunn de Bayern d'Liewen schwéier gemaach."
Wéi ass den Trainer vun de Bayern Pep Guardiola iwwer d'aktuell Saison vum BVB?,"Den Trainer vun de Bayern Pep Guardiola interesséiert déi aktuell Saison vum BVB net immens, well d'Equipe vill méi staark wier, wéi d'Tabell et géif aussoen.","The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wéi ass den Trainer vun de Bayern Pep Guardiola iwwer d'aktuell Saison vum BVB?

###Response: Den Trainer vun de Bayern Pep Guardiola interesséiert déi aktuell Saison vum BVB net immens, well d'Equipe vill méi staark wier, wéi d'Tabell et géif aussoen."
Wéi spillt de Marco Reus vun Ufank u beim BVB?,De Marco Reus kann vun Ufank u spillen beim BVB.,"The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wéi spillt de Marco Reus vun Ufank u beim BVB?

###Response: De Marco Reus kann vun Ufank u spillen beim BVB."
Wat ass d'Haaptziel vun der ASTI an hirem Hibléck op d'Gemengewahlen 2011?,"D'Haaptziel vun der ASTI ass et, d'Politik méi op d'Besoinen vun den auslännesche Matbierger adaptéiert ze ginn, fir en bessert Zesummeliewen tëscht Immigranten an Lëtzebuerger garantéieren ze kënnen.","The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wat ass d'Haaptziel vun der ASTI an hirem Hibléck op d'Gemengewahlen 2011?

###Response: D'Haaptziel vun der ASTI ass et, d'Politik méi op d'Besoinen vun den auslännesche Matbierger adaptéiert ze ginn, fir en bessert Zesummeliewen tëscht Immigranten an Lëtzebuerger garantéieren ze kënnen."
Wat proposéiert d'ASTI fir en bessert Zesummeliewen tëscht Immigranten an Lëtzebuerger ze garantéieren?,"D'ASTI proposéiert eng politesch Ënnerstëtzung op lokalem Plang, en Engagement vun engem 'Streetworker', eng sozial Mixitéit an der Gemeng déi duerch en soziale Wunnengsbau begënschtegt soll ginn, an en 'Pacte d'intégration communale' fir d'Integratioun ze fördern.","The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wat proposéiert d'ASTI fir en bessert Zesummeliewen tëscht Immigranten an Lëtzebuerger ze garantéieren?

###Response: D'ASTI proposéiert eng politesch Ënnerstëtzung op lokalem Plang, en Engagement vun engem 'Streetworker', eng sozial Mixitéit an der Gemeng déi duerch en soziale Wunnengsbau begënschtegt soll ginn, an en 'Pacte d'intégration communale' fir d'Integratioun ze fördern."
Wat ass d'Roll vun engem 'Streetworker' an der Integratiounspolitik vun der ASTI?,"De Streetworker ass schliisslech deen, dee versicht d'Leit zesummen ze bréngen, fir en bessert Zesummeliewen tëscht Immigranten an Lëtzebuerger garantéieren ze kënnen.","The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wat ass d'Roll vun engem 'Streetworker' an der Integratiounspolitik vun der ASTI?

###Response: De Streetworker ass schliisslech deen, dee versicht d'Leit zesummen ze bréngen, fir en bessert Zesummeliewen tëscht Immigranten an Lëtzebuerger garantéieren ze kënnen."
Wat ass den 'Pacte d'intégration communale' an wat ass seng Roll an der Integratiounspolitik vun der ASTI?,"Den 'Pacte d'intégration communale' ass en Instrument fir d'Integratioun ze fördern, an hëlleft d'Gemengeverantwortlechen Ideeën ze gi wéi een konkret kleng Schrëtter ka maachen um Niveau vun der Integratioun.","The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wat ass den 'Pacte d'intégration communale' an wat ass seng Roll an der Integratiounspolitik vun der ASTI?

###Response: Den 'Pacte d'intégration communale' ass en Instrument fir d'Integratioun ze fördern, an hëlleft d'Gemengeverantwortlechen Ideeën ze gi wéi een konkret kleng Schrëtter ka maachen um Niveau vun der Integratioun."
Wann huet d'ASTI hire Hibléck op d'Gemengewahlen 2011 gemaach?,D'ASTI huet hire Hibléck op d'Gemengewahlen 2011 den 19. September 2011 gemaach.,"The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wann huet d'ASTI hire Hibléck op d'Gemengewahlen 2011 gemaach?

###Response: D'ASTI huet hire Hibléck op d'Gemengewahlen 2011 den 19. September 2011 gemaach."
Wat ass de Kontext vum Streik vun de Cargolux-Salariéën am November 2015?,"De Kontext ass, dass de Cargolux-Salariéën, déi Member beim LCGB sinn, fir gewerkschaftlech Mesure gestëmmt hunn, sollt ee sech net eenz ginn, an dass de LCGB fuerdert, dass bei de Verhandlungen iwwert en neie Kollektivvertrag, d'Aarbechtsplazen ofgeséchert ginn, an dass et zu kengem Outsourcing kënnt.","The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wat ass de Kontext vum Streik vun de Cargolux-Salariéën am November 2015?

###Response: De Kontext ass, dass de Cargolux-Salariéën, déi Member beim LCGB sinn, fir gewerkschaftlech Mesure gestëmmt hunn, sollt ee sech net eenz ginn, an dass de LCGB fuerdert, dass bei de Verhandlungen iwwert en neie Kollektivvertrag, d'Aarbechtsplazen ofgeséchert ginn, an dass et zu kengem Outsourcing kënnt."
Wat sinn déi zentral Fuerderungen vum LCGB an de Verhandlungen mat der Cargolux-Direktioun?,"Déi zentral Fuerderungen sinn d'Absicherung vun den Aarbechtsplazen an d'Vermeidung vun Outsourcing vun Bodenpersonal an Piloten zu Lëtzebuerg, anhand vun enger 'Scope Clause' am Kollektivvertrag.","The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wat sinn déi zentral Fuerderungen vum LCGB an de Verhandlungen mat der Cargolux-Direktioun?

###Response: Déi zentral Fuerderungen sinn d'Absicherung vun den Aarbechtsplazen an d'Vermeidung vun Outsourcing vun Bodenpersonal an Piloten zu Lëtzebuerg, anhand vun enger 'Scope Clause' am Kollektivvertrag."
Wat ass de Standpunkt vun der Cargolux-Direktioun an de Verhandlungen?,"D'Cargolux-Direktioun huet sech bei hiren Sparvorstellungen allein op künftig einzustellende Piloten konzentriert an ass net bereet, op déi zentral Fuerderung vum LCGB anzegoen.","The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wat ass de Standpunkt vun der Cargolux-Direktioun an de Verhandlungen?

###Response: D'Cargolux-Direktioun huet sech bei hiren Sparvorstellungen allein op künftig einzustellende Piloten konzentriert an ass net bereet, op déi zentral Fuerderung vum LCGB anzegoen."
"Wat sinn déi Konsequenzen, wann de Cargolux-CEO Dirk Reich net bereet ass, d'Verhandlungen mat engem zukunftsorientéierten Kollektivvertrag ofzeschléissen?","Déi Konsequenzen sinn, dass et zu engem Streik kënnt an dass dem Luxemburger Staat Einnahmen in Höhe vun mehreren Millioune pro Joer verloren gehen.","The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wat sinn déi Konsequenzen, wann de Cargolux-CEO Dirk Reich net bereet ass, d'Verhandlungen mat engem zukunftsorientéierten Kollektivvertrag ofzeschléissen?

###Response: Déi Konsequenzen sinn, dass et zu engem Streik kënnt an dass dem Luxemburger Staat Einnahmen in Höhe vun mehreren Millioune pro Joer verloren gehen."
Wann ass de aktuell gültige Kollektivvertrag vun der Cargolux-Direktioun gekündigt ginn an wéini ass en net méi gültig?,De aktuell gültige Kollektivvertrag ass Enn letzten Jahres vun der Cargolux-Direktioun gekündigt ginn an ass den 1. Dezember 2015 net méi gültig.,"The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wann ass de aktuell gültige Kollektivvertrag vun der Cargolux-Direktioun gekündigt ginn an wéini ass en net méi gültig?

###Response: De aktuell gültige Kollektivvertrag ass Enn letzten Jahres vun der Cargolux-Direktioun gekündigt ginn an ass den 1. Dezember 2015 net méi gültig."
Wat ass d'Reaktioun vun der Lëtzebuerger Regierung op d'Attack mat Nervegëft op de fréiere russeschen Duebel-Agent Skripal?,"D'Regierung condamnéiert d'Attack mat Nervegëft vum 4. Mäerz op dat heftegst an ënnerstëtzt d'Analys vun der britescher Regierung, deemno et héchst probabel ass, dass Russland fir dës Attack responsabel ass, an et keng aner plausibel Erklärung gëtt.","The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wat ass d'Reaktioun vun der Lëtzebuerger Regierung op d'Attack mat Nervegëft op de fréiere russeschen Duebel-Agent Skripal?

###Response: D'Regierung condamnéiert d'Attack mat Nervegëft vum 4. Mäerz op dat heftegst an ënnerstëtzt d'Analys vun der britescher Regierung, deemno et héchst probabel ass, dass Russland fir dës Attack responsabel ass, an et keng aner plausibel Erklärung gëtt."
Huet Lëtzebuerg russesch Diplomaten ausgewisen?,"Nee, Lëtzebuerg huet keen russeschen Diplomaten ausgewisen. Den Ausseminister Jean Asselborn huet awer decidéiert, den Lëtzebuerger Ambassadeur zu Moskau, Jean-Claude Knebeler, fir Gespréicher ze ruffen.","The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Huet Lëtzebuerg russesch Diplomaten ausgewisen?

###Response: Nee, Lëtzebuerg huet keen russeschen Diplomaten ausgewisen. Den Ausseminister Jean Asselborn huet awer decidéiert, den Lëtzebuerger Ambassadeur zu Moskau, Jean-Claude Knebeler, fir Gespréicher ze ruffen."
Wat ass d'Positioun vun der Lëtzebuerger Regierung zu der Attack mat Nervegëft op de fréiere russeschen Duebel-Agent Skripal?,D'Regierung ass pleinement solidaire mat Groussbritannien an condamnéiert d'Attack mat Nervegëft op dat heftegst.,"The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wat ass d'Positioun vun der Lëtzebuerger Regierung zu der Attack mat Nervegëft op de fréiere russeschen Duebel-Agent Skripal?

###Response: D'Regierung ass pleinement solidaire mat Groussbritannien an condamnéiert d'Attack mat Nervegëft op dat heftegst."
Wéini huet d'Attack mat Nervegëft op de fréiere russeschen Duebel-Agent Skripal stattfonnt?,D'Attack mat Nervegëft op de fréiere russeschen Duebel-Agent Skripal huet stattfonnt den 4. Mäerz 2018.,"The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wéini huet d'Attack mat Nervegëft op de fréiere russeschen Duebel-Agent Skripal stattfonnt?

###Response: D'Attack mat Nervegëft op de fréiere russeschen Duebel-Agent Skripal huet stattfonnt den 4. Mäerz 2018."
Wat ass d'Reaktioun vun der internationaler Communautéit op d'Attack mat Nervegëft op de fréiere russeschen Duebel-Agent Skripal?,"Eng Rei westlech Staaten, dorënner d'USA, hunn russesch Diplomaten ausgewisen. Och d'NATO huet 7 russeschen Diplomaten hir Accreditatioun ewech geholl.","The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wat ass d'Reaktioun vun der internationaler Communautéit op d'Attack mat Nervegëft op de fréiere russeschen Duebel-Agent Skripal?

###Response: Eng Rei westlech Staaten, dorënner d'USA, hunn russesch Diplomaten ausgewisen. Och d'NATO huet 7 russeschen Diplomaten hir Accreditatioun ewech geholl."
Wat ass de Zweck vum Buch 'LE petit MARTIN - Franséisch fir doheem'?,"De Zweck vum Buch 'LE petit MARTIN - Franséisch fir doheem' ass, Kanner ze hëllefen, hir Franséisch-Kenntnisser ze verbesseren an ze festegen, an och fir Elteren, déi hir Kanner doheem ënnerstëtzen wëllen.","The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wat ass de Zweck vum Buch 'LE petit MARTIN - Franséisch fir doheem'?

###Response: De Zweck vum Buch 'LE petit MARTIN - Franséisch fir doheem' ass, Kanner ze hëllefen, hir Franséisch-Kenntnisser ze verbesseren an ze festegen, an och fir Elteren, déi hir Kanner doheem ënnerstëtzen wëllen."
Wann ass d'Buch 'LE petit MARTIN - Franséisch fir doheem' fir d'éischt erauskomm?,D'Buch 'LE petit MARTIN - Franséisch fir doheem' ass fir d'éischt am Joer 2010 erauskomm.,"The following provides an instruction in form of a question.   Give a response that answers the question accurately.   

###Instruction: Wann ass d'Buch 'LE petit MARTIN - Franséisch fir doheem' fir d'éischt erauskomm?

###Response: D'Buch 'LE petit MARTIN - Franséisch fir doheem' ass fir d'éischt am Joer 2010 erauskomm."
